2.5609,3.3195,2.23,2.2521,2.8014,2.3515,2.3992,2.7286,2.3992,2.5376,2.6509,2.748,2.8544,2.9056,2.8256,2.6996,2.7572,2.9616,2.6652,2.6719,2.6472,2.6999,2.6289,2.6683,2.6364,2.6211,2.6796,2.6433,2.6264,2.5952,2.5712,2.5805,2.5096,2.4662,2.5245,2.39,2.3853,2.4002,2.2414,2.2807,2.1536,2.1498,2.0119,2.0015,1.9264,1.7246,1.5694,1.6195,1.4483,1.478,1.4107,1.3869,1.4172,1.4695,1.5837,1.6402,1.6701,1.7345,1.7792,1.8184,1.7978,1.8831,1.8824,1.9059,1.8666,1.8258,1.7996,1.7358,1.6702,1.606,1.4868,1.405,1.2349,1.1033,0.76653
3.0256,2.9713,3.1459,3.168,3.1975,2.8806,2.956,3.3436,3.2742,3.4306,3.5169,3.283,3.291,3.1121,2.901,2.7092,2.8756,3.1128,3.0984,2.6901,2.7673,2.6882,2.7196,2.5804,2.6201,2.5047,2.4167,2.3305,2.3905,2.0534,2.1151,2.4054,2.3759,2.0216,2.1611,2.0899,1.965,2.1706,1.9334,1.8007,2.0441,1.9623,1.992,2.1521,2.0872,1.3047,1.6649,1.5772,1.9863,1.9566,1.6929,2.3987,2.1077,1.8252,2.09,1.7951,2.0037,1.931,1.5811,1.3682,1.4264,1.8948,2.0706,1.8123,2.155,2.0664,1.9667,2.479,2.1162,2.2664,2.5259,2.3149,1.963,1.8557,2.0478
1.9727,2.8935,2.8629,2.885,1.3049,0.83076,1.3969,2.2909,2.4145,2.2087,2.0085,1.8755,1.831,2.0924,1.8678,1.3152,1.5506,1.626,2.0272,0.21789,1.5562,1.2608,1.589,2.0887,1.8117,1.2822,0.75998,0.81756,1.2743,1.2288,1.3418,1.9313,1.8898,1.8624,2.2632,2.094,1.6021,1.411,1.3713,1.5884,1.1671,1.245,1.8084,1.4835,1.984,2.0511,1.4617,1.1806,1.879,2.6196,2.3431,1.7175,1.5019,1.9907,1.9903,1.6199,1.988,2.1624,2.6355,2.5561,2.2024,2.4136,2.5194,2.1498,2.5525,2.5696,2.4625,2.9256,3.1084,3.1149,3.1096,3.0779,3.1306,2.622,2.0918
2.4152,2.9153,3.1792,3.2012,0.58812,3.2716,3.3757,3.7607,3.5039,3.4976,3.5294,3.5797,2.5657,2.1991,2.9431,3.2074,3.1899,2.9528,3.4105,3.4874,3.2152,2.8653,2.4626,2.7513,3.2362,2.9271,3.3213,3.4778,2.9391,2.9743,3.2217,2.9137,2.8776,3.1898,3.2407,3.3378,3.1718,2.8142,3.1385,3.0387,3.0495,3.174,2.6255,3.0826,2.692,2.7929,2.3825,2.649,2.5433,3.3336,3.3977,2.8507,2.7614,2.7849,2.5771,2.4279,2.6111,2.7467,2.8728,2.5171,2.9133,3.144,3.0856,3.0299,2.5882,3.1676,3.2814,2.7056,2.6295,3.4704,3.7756,3.9997,3.9611,3.4251,3.9327
2.8016,3.6687,3.1601,3.1822,2.9787,2.0188,2.4042,3.2713,3.2944,3.2936,3.2761,1.9044,3.1175,2.8031,2.7166,2.6138,2.1095,1.948,2.4634,2.105,3.1108,2.2235,2.1491,2.6375,3.3298,3.1425,3.1136,2.4932,2.4131,2.649,2.5412,2.232,1.7671,2.4035,2.8768,2.8909,2.4969,2.1632,2.709,2.5049,2.2958,2.658,2.6178,2.5598,2.7642,2.5831,1.6716,2.3888,2.8856,3.0961,3.3533,3.1214,3.005,2.87,2.9277,2.873,2.2462,2.6431,2.8994,2.8951,2.8121,3.7464,3.8224,3.9645,3.0736,3.4594,3.1194,3.3658,3.449,4.3528,4.528,3.8466,3.7181,3.6729,4.026
2.392,2.9344,2.7028,2.7249,2.4725,1.2068,1.8294,2.7978,3.426,3.2768,3.1252,1.6425,1.7806,2.3323,2.9214,3.327,3.5796,3.606,3.1255,3.3463,2.9241,1.8287,2.6401,3.0959,2.6172,2.2026,1.8848,2.4939,2.5341,2.6952,3.0277,3.0858,3.0602,2.4357,2.8938,2.3715,2.8507,3.442,3.369,3.0934,2.7263,3.2144,2.9692,2.5567,2.6897,1.9066,1.7969,2.1651,2.292,2.487,2.8834,2.8849,2.6755,3.1346,3.1704,2.5094,2.1843,2.7376,2.9678,3.1785,3.3094,3.6481,3.7379,4.0025,3.4638,3.3189,3.2403,3.8123,3.8139,4.398,4.3361,4.009,4.0766,4.1802,4.8296
2.28,3.0373,3.0468,3.0689,1.8841,2.9398,3.0272,3.358,3.3879,3.7306,3.8693,3.613,3.2784,3.3144,3.1699,2.8996,3.0231,3.4565,3.3625,3.3758,2.1041,3.1771,3.0355,2.906,3.3996,3.691,3.5253,3.1647,2.634,2.4198,2.7489,2.6661,3.0268,2.7693,2.6641,3.0445,3.3867,2.8248,2.5328,3.2387,2.9197,3.0403,2.8371,2.4392,2.7898,2.345,2.5647,2.9927,2.9883,3.4951,3.7286,2.6872,2.9536,3.3824,3.3947,3.0518,3.1048,2.8602,3.4188,3.4931,3.5555,3.9435,3.911,4.2523,4.3197,3.7783,4.0257,3.876,3.787,4.1051,4.6769,4.709,5.1107,4.844,4.7834
2.706,2.7188,2.3094,2.3315,3.018,3.1382,3.157,3.1347,4.0523,3.7188,3.4453,4.1601,3.9098,3.5072,3.063,2.9107,3.2231,2.8569,3.6568,2.3215,0.92834,1.4718,2.9093,2.6586,3.4192,3.4858,3.6979,2.5591,2.8239,2.9512,3.1787,3.1726,3.4292,3.4359,2.9458,2.8947,2.3975,2.5245,2.8706,3.0719,3.1006,3.0711,2.9311,3.2756,3.2062,2.3804,2.7427,2.9642,3.0157,3.493,3.4315,3.2127,3.3373,3.3003,3.0029,2.9823,3.8573,3.8625,3.8008,3.7184,3.9556,3.6474,4.0647,4.5459,4.5523,4.1998,3.8264,4.1342,4.5932,4.5478,4.8325,4.8097,5.1431,5.2291,5.266
2.6919,3.1045,2.1991,2.2212,2.9305,2.9954,3.0843,3.4589,4.1303,3.8855,3.6372,3.7462,3.8718,3.2857,3.0586,3.1,3.3026,3.9192,3.9483,3.6501,3.1245,3.7267,3.7389,3.7041,3.7115,3.3519,2.8012,2.8916,3.1536,2.6777,2.5876,3.1585,3.1322,2.8856,3.6343,3.6468,3.1278,3.0604,2.7874,2.9315,2.9234,2.7156,2.9573,2.7358,2.4333,2.6953,2.9687,2.7823,3.1673,3.1322,2.6535,2.9748,2.8448,2.9038,2.9977,2.8639,3.2322,3.6625,3.6228,3.6053,3.516,3.9189,4.2487,4.7355,4.2118,3.8734,3.0235,4.0241,4.6186,4.3935,4.7895,4.3647,4.7998,5.4321,5.3842
2.0494,2.4816,3.0425,3.0646,3.5961,3.2447,3.6083,4.4057,4.2141,4.2237,4.2351,3.9466,3.4953,3.2574,2.8972,2.3449,3.1069,3.7264,3.9541,3.0604,3.6745,3.4388,3.0428,3.0254,3.0394,3.1335,2.8753,2.41,3.0333,3.1195,3.0013,3.0118,3.3115,3.3928,3.2721,2.7414,3.0785,3.5161,3.0114,3.0514,2.6769,3.0975,3.0645,2.8261,2.3727,2.586,2.636,2.6734,3.4748,3.8004,3.8819,3.3542,2.8351,2.9521,3.4055,2.8307,3.089,3.5774,3.7761,4.3507,4.6665,5.188,5.3639,5.014,4.8189,4.1333,3.4954,3.6082,4.1678,4.8516,5.2705,5.2676,4.9546,5.4644,5.5469
3.092,3.5618,3.5523,3.5744,2.7439,2.2827,3.0441,3.9845,2.0579,4.0046,4.2494,4.2525,3.8623,3.2084,2.3646,3.1899,3.6456,3.6277,2.9419,3.8051,3.0871,1.9071,3.1176,3.1854,3.4443,2.1109,2.7921,2.655,2.7776,3.2617,3.1184,3.2859,3.324,3.1454,2.9877,2.5743,3.0219,2.9528,2.6378,2.9756,2.9345,2.3942,2.8444,2.8582,2.6723,2.9561,2.9087,2.8726,2.93,3.4616,3.8573,3.4441,3.3759,2.6552,2.9154,2.8949,3.2251,3.6364,3.7658,4.265,4.4825,4.8716,4.8734,4.7351,4.8065,4.325,3.9106,3.8935,4.0024,4.8143,5.1912,5.125,5.1828,5.3023,5.4056
2.8713,2.5251,3.4446,3.4667,2.8242,1.9945,2.2536,3.0293,3.7674,3.3864,3.5617,4.5121,3.4967,3.4224,3.2073,3.3451,3.7451,3.8286,3.6893,3.5434,2.7376,2.6797,3.1127,3.3753,2.4223,2.3582,2.527,2.6102,3.0448,3.2823,2.8735,2.7639,2.364,1.9219,3.1097,2.9928,2.9839,2.0564,2.1106,2.6272,2.6944,2.4977,2.9675,2.4031,2.2021,2.5147,2.213,2.3948,2.654,3.7564,3.4803,3.015,2.6774,2.7096,2.8759,3.1587,3.0725,3.2287,3.6578,4.2348,4.2313,4.5824,4.6742,5.0951,5.3148,4.6288,3.9224,3.9132,4.573,5.0077,4.7653,4.5715,5.028,4.9834,4.8906
5.978,6.4774,5.9429,5.9649,5.7496,5.221,5.2636,5.6063,5.6241,5.7393,5.8224,5.7533,5.477,5.0204,4.6948,4.5554,4.5429,4.7156,4.3051,4.5306,4.2176,4.4631,4.407,4.3163,4.225,4.0704,4.1915,4.1491,4.0429,4.0877,4.1046,4.119,3.9301,3.8653,4.1776,4.0458,3.892,3.9957,3.9183,3.8878,3.9073,3.9579,3.7323,3.8411,3.8573,3.7019,3.8955,3.9657,3.7829,4.0028,4.2624,3.8099,3.6875,3.9538,3.7738,4.0473,3.6611,3.7983,3.7368,3.8777,4.1179,4.1799,4.4624,4.7686,5.0691,4.6775,4.3594,3.5041,4.1878,4.5299,4.6946,4.7656,5.218,4.8752,4.8664
6.6374,6.8607,4.256,4.2781,5.4637,6.4019,6.6085,7.2218,6.5298,6.2165,5.7179,5.3887,5.362,5.0706,5.0011,5.0008,4.8977,4.4915,4.7723,4.8507,4.8229,4.619,4.6093,4.7505,4.5873,4.5501,4.6664,4.596,4.427,4.4754,4.5608,4.3711,4.388,4.5083,4.3801,4.2202,4.3674,4.2729,4.1174,4.3464,4.0994,4.1489,4.1858,3.9071,4.1008,3.9825,4.0779,4.1158,4.1952,4.5183,4.8367,4.2991,3.9773,3.7649,3.9308,3.9291,3.9758,3.8713,3.8732,4.0618,3.735,4.3627,4.4598,4.918,4.9424,4.9429,4.6279,4.2961,3.9536,3.9616,4.1691,4.3306,4.4282,4.3247,4.3552
6.7607,6.7374,4.3166,4.3387,5.8239,6.863,7.0419,7.609,6.392,6.0944,5.6601,5.3894,4.4868,5.0288,4.9829,4.7759,4.5737,4.1899,5.1176,4.6603,4.5912,4.4983,4.6174,4.3087,4.327,4.2901,4.3262,3.8819,4.0174,3.9573,3.7023,3.9829,3.9094,3.5926,4.0326,3.8383,3.6631,4.1359,3.8652,3.9862,4.1183,3.979,4.2611,4.1655,3.9997,4.2151,4.09,4.6273,4.4044,4.6885,5.2429,4.2417,4.3774,3.953,4.1424,3.865,4.2184,3.9422,4.1127,4.0178,4.2761,4.7401,5.0879,5.3336,5.2805,5.0877,4.7928,4.6899,3.6432,3.4902,3.8202,4.1443,3.844,3.6232,3.6504
6.7913,6.6802,4.8216,4.8437,6.0517,7.0379,7.1983,7.7306,6.3126,6.0165,5.59,5.3561,4.1386,4.941,4.8691,4.5611,4.3398,4.5312,5.158,4.5687,4.3502,4.3541,4.3713,3.9808,4.0113,4.0096,3.791,3.3661,3.4728,3.0813,3.667,3.4969,3.076,3.5795,3.6148,3.159,3.6851,3.7312,3.2186,3.7552,3.5987,3.2708,3.7553,3.2085,3.2973,3.379,3.0288,4.217,4.1806,4.5736,5.208,4.4777,4.7518,4.0293,4.3732,3.8014,4.0921,4.0376,4.3493,4.2274,4.3999,4.9892,5.2653,5.6385,5.5806,5.5197,4.9784,5.0605,4.5576,4.2633,4.0701,4.1064,4.1378,3.8452,3.7893
6.782,6.4614,5.0319,5.054,6.136,7.2086,7.314,7.707,6.0252,5.8078,5.5769,5.3031,4.744,4.9835,4.8947,4.5956,4.4991,5.0309,5.1287,4.625,4.4388,4.5967,4.3859,4.1146,4.0982,4.1411,3.6423,3.8246,3.7156,3.3281,3.7875,3.6237,3.2589,3.8184,3.7178,3.4261,3.9951,3.726,3.5933,3.8887,3.1299,3.5661,3.3984,3.191,3.3789,3.1947,3.0175,3.6669,3.295,4.6211,4.5206,4.7316,4.8782,4.2302,4.3556,4.0164,4.0709,4.1632,4.2225,4.3999,4.2141,4.7745,4.8846,5.4563,5.6469,5.6468,5.2451,4.8819,4.8416,3.97,4.0824,4.0687,3.8202,3.5748,3.5016
6.7411,6.3363,5.1304,5.1525,6.0953,7.2907,7.366,7.6458,6.0785,5.8417,5.5745,5.3333,5.1107,5.0782,4.946,4.6667,4.6196,5.126,5.0378,4.5979,4.4398,4.6485,4.327,4.0981,4.0623,4.0328,3.5923,3.8012,3.7185,3.4793,3.8034,3.697,3.5398,3.8671,3.7421,3.5113,3.99,3.7705,3.5382,3.7007,3.2323,3.5027,3.2587,2.9319,3.2378,3.0474,2.8929,3.6226,2.9762,4.6979,4.2341,5.0479,4.9601,4.2138,4.3391,4.0092,3.9646,3.9944,3.8948,4.3224,3.9985,4.4725,5.0049,5.3191,5.8166,5.5775,5.1947,5.1139,4.9312,4.1494,4.3315,4.2739,4.3185,4.024,4.1703
6.6679,6.3339,4.9715,4.9936,6.0093,7.2555,7.3402,7.659,6.1851,5.9343,5.6354,5.384,5.4152,5.2265,5.0693,4.8633,4.8095,5.1729,5.1454,4.7652,4.6604,4.7922,4.4132,4.375,4.3659,4.2807,4.1428,4.2243,4.1387,4.1446,4.2647,4.2106,4.1719,4.2135,4.1284,4.1031,4.1764,4.0061,3.9276,3.7676,3.8808,3.8616,3.8885,3.9253,4.0343,4.182,4.0607,4.2538,4.1727,4.765,4.0744,5.3625,5.1335,3.8822,3.7464,3.5329,3.4596,3.6326,4.0047,4.302,4.3212,4.8379,5.0367,5.28,5.9576,5.7943,5.4585,5.3538,5.3752,4.5471,4.6517,4.5871,4.2162,3.7565,3.629
6.603,6.217,4.9609,4.983,6.0671,7.2241,7.3101,7.6344,6.0351,5.803,5.5405,5.2147,5.4906,5.1985,5.0063,4.8217,4.7887,5.1802,5.0527,4.7431,4.6455,4.775,4.342,4.3433,4.3238,4.2341,4.1715,4.1992,4.0913,4.1724,4.2379,4.1818,4.2216,4.1906,4.0902,4.1135,4.0917,3.9772,3.9291,3.7895,3.9117,3.8473,3.914,3.9224,4.0577,4.0942,4.1178,4.2101,4.293,4.5919,4.3939,5.4183,5.1484,3.805,3.4739,3.0298,3.3362,3.7167,3.9931,4.3779,4.3189,4.6869,5.0028,5.1563,5.8672,5.7419,5.8019,5.5007,5.4038,5.0177,4.6104,4.4676,4.3472,3.9634,3.6092
