1.332,2.5085,2.479,2.5011,1.8276,1.6154,1.639,1.7579,1.8108,1.4532,0.71843,0.71475,0.74265,1.2737,1.2042,0.92302,0.93513,1.4049,0.99169,-0.051006,-0.73893,-0.1922,0.018033,0.23223,0.44904,0.27334,-0.22646,0.31325,0.60126,0.43716,-0.009568,-0.088994,-0.27671,-0.20044,-0.64308,-0.82762,-1.0643,-0.41927,-0.25418,-0.46022,-0.37962,-0.69584,-0.29432,-0.37634,-1.4124,-0.68037,-0.41349,-0.59977,-0.70844,-0.56124,-1.002,-0.84054,-0.6597,-0.60406,-1.0831,-1.0146,-0.75421,-0.65715,-0.55067,-0.4549,-0.25381,-0.74045,-0.78875,-0.66552,-0.48856,-0.84532,-0.554,-0.74453,-0.70328,-0.41606,-0.58755,-0.47257,-0.56891,-0.76151,-0.6739
4.297,4.5584,4.5014,4.5235,5.0882,4.9185,4.9796,5.284,5.1699,5.0022,4.8468,4.5093,4.1991,4.0277,4.4294,4.7733,5.0044,5.1265,5.2123,5.2362,5.112,4.9602,4.5432,4.1132,4.9617,5.3865,5.6097,5.698,5.6948,5.5516,5.2044,4.5286,4.8195,5.3211,5.6539,5.6177,5.4578,5.0996,4.6014,5.1393,5.3598,5.4671,5.252,4.9216,4.4444,4.3754,4.4286,4.1697,3.6475,2.4421,2.9811,3.624,3.7729,3.4865,2.9912,3.5987,3.6854,3.3687,2.5383,2.5944,2.627,2.3508,1.6385,1.9345,1.9922,1.9844,2.162,2.0146,2.2854,2.0339,1.9746,1.9421,1.7426,2.0669,1.5472
3.6353,3.8854,5.4614,5.4835,6.225,5.4754,5.3962,5.0308,2.7706,4.8027,5.0048,4.0965,5.5397,5.5118,5.2807,4.7232,4.485,4.7451,5.015,4.6048,5.449,5.4108,5.3343,4.908,4.9677,5.6747,5.9233,6.3648,6.2182,6.081,5.6229,5.5346,5.5274,6.0368,5.829,5.6287,5.6474,5.5534,5.6063,5.8028,5.759,5.7307,5.7071,6.0485,5.6835,4.2866,4.4759,4.4193,4.5663,3.1948,3.7315,4.1745,3.779,3.8444,4.5132,4.1909,3.1552,4.2197,4.027,3.1264,3.5886,3.2538,2.3075,2.3737,1.9185,1.6059,2.2369,2.6685,2.8687,1.8877,2.055,1.4858,2.1539,2.0474,2.1098
3.9407,4.4008,4.9801,5.0022,6.4053,5.519,5.3938,4.7128,3.8348,3.8722,3.8838,3.1188,4.447,5.5497,5.4532,5.0098,4.2857,3.4112,3.6252,3.7319,4.2984,5.7157,5.3079,5.103,4.2853,4.8593,5.1323,6.0597,6.3451,5.958,5.3546,4.8323,5.0846,5.9597,5.9676,5.4869,4.5159,4.8404,5.6614,6.0058,5.6692,5.2947,5.7607,5.9999,5.5608,4.4224,3.7846,4.4161,3.8404,3.8225,4.2075,3.424,3.5786,3.9826,4.1876,3.5517,3.0727,3.8714,3.51,3.3346,3.1254,2.8301,2.5059,2.0329,1.8361,1.5259,2.2749,2.4523,2.7214,2.9793,2.444,2.6601,2.6774,2.7449,2.8958
3.8208,4.6697,4.9647,4.9868,6.4206,5.8071,5.7367,4.5753,4.669,4.5078,4.3433,3.2715,4.4838,5.0522,5.1646,5.0181,3.5434,4.2748,4.1502,3.2277,4.4842,5.4254,5.9562,5.2602,4.352,4.5961,4.4747,4.6505,5.9328,5.9662,5.0201,5.1419,4.9108,5.2603,6.2624,6.1371,5.1191,5.1258,5.4032,6.219,6.1426,5.3887,5.5403,5.5061,5.8508,5.0083,4.7804,4.6897,5.1124,4.4998,3.9988,4.2548,3.5885,3.063,3.397,3.4305,3.6962,3.1863,3.3114,4.0751,3.5939,3.424,3.352,2.6957,2.9204,2.6567,2.5109,2.7602,2.7859,2.6292,2.577,2.7781,2.7331,2.9792,3.173
4.1357,4.7074,4.9175,4.9396,6.5241,6.0219,5.9656,4.7357,4.4059,4.1038,3.6511,3.3431,3.9171,4.701,5.1641,5.2014,4.4448,3.9942,3.9144,3.0339,4.1653,4.6335,5.9077,5.4523,4.3957,4.6076,4.5955,4.5684,5.7108,5.9525,5.4046,4.8622,4.8041,4.9213,6.0165,6.3278,5.2798,5.1218,5.0803,6.031,6.3351,5.4709,5.3142,5.0463,5.9398,5.703,4.6779,4.3258,4.9956,4.8526,3.9532,3.8234,4.4713,4.0408,3.517,3.6126,3.7054,3.0152,3.9644,4.1256,3.5526,3.5619,3.4629,2.391,2.1511,1.8056,1.413,1.7408,2.3161,1.9618,2.3465,2.4792,2.5571,2.7081,2.4554
4.2482,4.9039,4.8417,4.8638,6.5254,6.0013,5.9429,4.788,4.0933,3.9484,3.81,3.1093,3.2795,4.8072,5.1812,5.1715,4.0474,3.8914,4.1828,3.7676,3.8038,4.8851,6.0562,5.4423,4.5313,4.5939,4.1819,4.1103,5.6885,6.0083,5.451,4.8786,4.5749,4.8946,6.193,6.4332,5.0604,4.4844,4.6821,6.0796,6.3855,5.4945,5.0255,4.5054,5.9642,5.8044,4.8005,4.463,5.0557,5.1863,4.3481,3.8884,4.7124,4.1518,3.2546,3.8231,3.8619,3.2116,3.8904,4.584,4.1888,3.7881,3.4366,3.5521,3.3156,3.4958,3.3182,3.248,3.0368,3.1839,2.9467,3.1759,3.2724,3.2722,3.2132
4.1596,4.7233,4.8,4.8221,6.5034,6.0925,6.0455,4.8525,4.2374,4.069,3.9201,3.7109,3.7761,4.2415,4.9788,5.0638,4.2741,3.8134,3.6613,4.0288,4.251,4.7263,5.9964,5.6806,4.5764,4.5762,4.6986,4.7314,5.5604,5.9319,5.445,4.4191,4.5075,5.0111,6.0824,6.5344,5.5924,4.9906,5.1871,6.1098,6.5347,5.8964,4.8516,5.0373,5.9967,5.9785,4.6763,4.6522,5.2362,5.2933,3.7924,3.7779,4.6078,4.495,3.4356,3.5945,4.1285,3.6206,4.0167,4.7944,4.1722,3.7073,3.9819,3.487,2.5896,2.8225,2.7966,2.7896,2.4479,2.8115,3.0098,3.0793,2.6987,2.5708,2.9496
4.2299,4.7347,4.8926,4.9147,6.5053,6.1375,6.0939,4.8519,4.1414,3.913,3.6852,3.6938,3.4333,4.4708,5.1918,5.2801,4.5809,3.7727,3.7856,3.9931,3.9448,4.6672,6.0736,6.0092,4.7628,4.7239,4.3368,4.8343,5.3581,6.2546,6.0049,4.9104,4.6277,4.6937,6.0042,6.628,6.0902,4.9642,4.3709,5.3879,6.4274,6.1566,4.6889,4.6604,5.6668,6.1277,5.3213,4.6,4.4744,5.2963,4.5373,4.0708,4.5581,4.7134,3.6807,3.8529,3.8764,3.8032,3.7349,4.5032,4.5927,3.7719,3.8313,3.8719,3.5067,3.3595,3.3284,3.3699,3.2272,3.3654,3.3099,3.4752,3.42,3.7611,3.4611
4.0682,4.6906,4.8759,4.898,6.464,6.1422,6.1021,4.8773,4.2319,4.0017,3.7527,3.5802,3.5664,4.2198,5.1697,5.2869,4.6631,4.0457,3.8582,3.8326,4.1098,4.3557,5.9594,6.0205,5.0954,4.6828,4.6491,4.8073,5.6118,6.3907,6.1236,5.0693,4.7282,4.7287,5.8316,6.4949,6.0865,4.9768,4.6683,5.3504,6.4009,6.1215,4.8434,4.642,5.7375,6.1241,5.2815,4.128,4.6267,5.2339,4.4121,3.3064,4.0065,4.2921,3.0908,3.2643,4.3198,3.9826,3.1621,4.096,4.0389,3.6917,4.0738,3.9782,2.532,2.4041,2.0185,2.695,3.2161,2.3423,2.9838,2.9866,3.0419,3.3887,1.8991
