2.2895,2.8467,2.9448,2.9668,2.6081,1.365,1.319,2.0468,2.7033,2.3456,1.6613,1.9469,2.6202,2.6323,2.5094,2.1863,1.9156,2.4869,2.0655,1.628,1.9793,2.2157,1.6034,1.4652,1.2228,1.3731,2.484,2.8349,2.8392,3.0608,3.0194,2.2033,2.0406,2.1732,2.2403,2.3143,2.1241,1.9875,2.2734,2.1962,1.4016,1.319,2.2596,2.4851,1.9037,1.4933,1.7571,1.8183,1.6081,1.0631,1.7182,1.9158,1.7125,1.5564,1.3648,0.75974,1.096,1.2765,1.6517,2.1471,2.3014,1.869,1.3128,1.3429,1.5214,1.6514,1.3928,0.86018,1.3005,1.1562,0.74768,0.7236,1.1722,1.3732,1.7876
2.3535,2.811,3.1371,3.1592,2.5342,2.428,2.4789,2.7249,2.2885,2.2235,2.1895,2.0291,2.298,2.7775,2.5674,1.6502,1.237,1.6648,1.6009,2.1058,1.8042,1.4017,1.2063,1.4732,1.1283,2.0078,2.5188,2.8393,2.9708,3.1273,3.0722,2.9475,2.0716,2.0942,1.9199,2.168,2.4648,2.5772,2.2927,3.049,2.6708,2.5549,2.6503,2.4125,2.5536,2.6522,2.1897,2.1178,2.0852,1.952,1.8071,2.0915,2.2237,2.0594,1.7481,2.4324,2.6298,2.4242,2.2521,1.8652,2.0809,2.6588,2.3409,2.0789,1.584,2.1089,2.3209,2.3409,2.0519,1.4322,2.2722,2.3855,2.4631,2.107,1.9267
1.6768,2.4107,2.9851,3.0072,2.0206,1.8664,2.1034,2.7813,2.4445,2.3031,2.1777,1.7674,1.9329,1.5936,1.8051,1.8199,1.2307,1.8172,2.1395,2.3484,1.6487,1.7884,1.7638,1.4994,1.9631,2.1348,2.0105,2.3276,2.658,2.5836,2.7162,2.47,2.9245,2.7045,2.5079,2.2235,2.1471,2.6693,2.8466,2.8172,1.6612,2.4684,2.8989,2.2402,2.5214,2.8456,2.3814,2.5988,2.1129,1.9752,2.2388,2.3281,2.7861,2.3668,2.3934,2.4856,2.5127,2.2938,2.483,2.0541,2.0153,2.6564,2.5957,3.077,2.6915,2.0866,2.3492,2.6622,2.6058,2.233,2.0133,2.4181,2.1518,2.2862,2.5077
1.7382,2.8372,2.7964,2.8185,0.81004,1.4073,1.4479,1.5486,2.2179,1.875,1.4228,2.002,2.7543,2.8305,2.6061,2.121,2.3636,2.7302,2.6762,1.3448,1.9649,2.4462,2.489,2.5414,2.6032,2.9024,3.1643,2.9323,2.1083,2.3305,1.9084,2.2129,2.5129,2.5665,1.9522,2.4257,2.2264,2.5469,2.6926,2.4818,2.3268,2.3606,3.0295,2.991,2.2085,2.179,2.1605,2.6717,1.9202,2.4482,2.4712,2.7859,3.057,3.2594,2.8002,3.0416,2.8035,2.6241,2.5159,2.488,3.097,2.8773,2.7455,3.1343,2.8538,2.5286,2.9731,2.7416,2.9915,3.1557,2.2687,2.4688,2.9481,2.8756,2.6453
1.8294,2.421,2.9306,2.9526,2.3853,1.519,1.7397,2.494,2.5649,2.2274,1.6818,1.9532,2.7763,2.4353,2.0552,1.5414,1.9925,2.5579,2.3958,2.0645,1.9851,2.0924,2.0129,1.9149,1.8338,2.6857,3.0979,3.1987,2.6893,2.4834,2.3839,2.99,2.7157,2.0491,2.1552,2.2667,2.4919,2.8582,2.7502,2.6067,2.5205,2.5729,2.8623,2.6071,2.7861,2.7087,2.4337,2.3933,2.3812,2.4373,2.6333,2.0556,2.5432,2.8217,2.5329,2.5403,2.4716,2.701,2.5106,2.5551,2.3401,2.5516,2.6498,2.6061,2.5751,2.6929,2.8808,2.6525,3.0287,3.0514,2.5946,2.7278,2.8681,2.5355,2.514
1.7445,2.8424,2.9262,2.9483,2.1964,1.3371,1.65,2.4657,2.4478,2.0636,1.0273,1.2533,2.346,2.5002,2.2241,0.67987,1.7253,2.4318,2.1998,1.4961,1.0856,2.2089,1.1371,1.9944,1.272,1.7824,1.8899,2.3265,2.5182,2.3905,2.0826,2.6041,2.1307,1.8052,2.5421,2.1692,1.5864,1.7714,2.2989,2.8199,2.2408,2.2082,2.3067,2.5598,2.749,2.1742,2.7306,2.3026,1.4445,2.147,2.6132,2.6114,3.0027,2.9914,3.1626,2.5488,2.4899,2.4093,2.6376,3.3353,2.8988,2.3661,2.2041,2.357,2.429,2.399,2.208,2.6178,2.6344,3.0175,2.695,3.0064,2.619,2.2069,2.2507
1.8438,2.802,2.8039,2.826,1.4242,1.3211,1.4594,1.9799,2.2807,1.9776,1.6419,2.0685,2.5021,2.2406,1.8902,1.1629,1.4932,2.1388,2.3785,1.6789,0.90514,0.58567,1.7232,2.2893,2.0776,1.831,1.8863,1.5846,1.5969,1.5346,1.5649,1.9829,1.827,1.7195,1.6887,2.0983,2.0933,2.1728,1.7095,2.7056,2.6684,2.5686,2.3824,2.5502,1.9131,1.9665,2.4909,2.1587,1.9555,1.5265,1.9926,2.6724,3.0458,2.3839,2.4766,2.3288,2.6505,2.3765,2.4197,2.7549,2.8041,2.7783,2.7831,2.6015,2.526,2.3673,1.9719,2.5599,2.5961,2.5557,2.4631,2.8847,2.7687,2.6072,2.5336
1.5569,2.506,2.8377,2.8598,2.3607,1.1085,1.2731,2.1378,1.5594,1.2756,1.1017,1.7058,1.5845,2.128,1.9058,1.1958,1.4511,1.4173,2.2556,-0.067473,1.6897,2.2201,2.1257,1.2582,2.3295,2.0065,1.436,1.5947,1.2038,1.4009,0.93692,1.7747,2.3133,2.1329,1.8183,1.9761,2.2911,1.8808,2.0855,2.3526,2.2829,2.0318,2.5135,2.3862,1.9823,2.2141,2.1879,2.1953,1.9413,2.323,1.7041,2.1227,2.1347,2.1627,2.1207,2.4134,2.3834,2.0553,2.2862,2.4093,2.3864,2.6059,2.2006,2.2952,2.6489,2.0954,1.958,2.4549,2.6774,2.4345,2.5708,2.4025,2.9234,2.2271,1.9361
1.8903,2.7109,2.854,2.8761,1.7624,1.1058,1.6237,2.5098,2.836,2.5967,2.3036,1.4563,2.5742,2.2051,1.753,1.2833,1.9298,2.3753,1.4182,1.6678,1.9098,0.64108,1.343,1.4383,1.7261,2.0246,1.6879,2.315,2.5247,2.3604,1.9357,1.5048,2.0743,2.0301,1.8783,1.7503,1.8177,1.9594,1.9216,1.9161,1.9751,2.1434,1.9461,1.8685,1.9429,1.759,2.2103,2.4768,2.0627,1.8389,2.1108,1.9084,1.9248,2.0209,1.8056,2.4502,2.618,3.0056,2.8023,2.2807,2.4678,2.3098,2.6965,2.5236,2.1363,2.4961,2.2835,2.6071,3.0967,3.0013,2.7661,2.9744,2.3897,2.3082,2.4749
1.3016,2.2405,2.969,2.9911,2.4637,1.4862,1.5645,2.2135,2.598,2.1925,0.075773,1.0476,2.0178,2.2014,2.0797,1.7898,2.0497,2.5994,2.1895,0.82074,-0.13078,1.4234,1.0027,1.6786,1.8269,2.5835,2.4215,2.1127,2.3003,1.7185,1.7734,1.8992,1.1013,0.57755,2.1827,2.056,1.6889,2.0961,1.8887,1.7311,1.6917,2.2383,2.4274,1.552,1.8061,2.226,2.7403,2.5537,2.0775,1.9008,2.5133,2.1641,2.325,2.7905,2.4304,2.4543,2.4843,2.7835,3.001,2.5504,2.2861,2.4647,2.7689,2.8246,2.907,2.7268,2.5597,2.8995,3.1624,3.3007,2.748,2.81,2.9446,2.6648,2.7327
